time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,cosn_jap_en,cosn_jap_sp,punc_jaccard_en,punc_jaccard_sp,digits_match_en,digits_match_sp,len_ratio_en,len_ratio_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp,comet_jap_en_norm,sbert_jap_en_norm,qe_mix_en,comet_jap_sp_norm,sbert_jap_sp_norm,qe_mix_sp,flags_en,flags_sp,flags_all
0:19:45.87,ai,渚君は　自分を大切にしなかった,Nagisa didn't value himself.,Nagisa no se cuidó a sí mismo.,0.0,0.0,0.0,0.0,1,1,2.0,3.5,0.5313923954963684,0.5500772595405579,-0.008099231868982315,-0.46604883670806885,0.6241727065834309,0.4060426689774574,0.5369206915410415,0.3801491317672269,0.35614039054562574,0.3705456352785864,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:19:49.36,ai,そんな生徒に暗殺する資格はありません,Such a student has no right to assassinate.,Un estudiante así no merece intentar un asesinato.,0.0,0.0,0.0,0.0,1,1,8.0,8.0,0.8551586270332336,0.926842987537384,0.384204626083374,0.29057973623275757,0.8332063535397572,0.8334457923925902,0.8333021290808904,0.7456315706099641,0.9155375802231658,0.8135939744552447,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:19:53.11,ai,人に笑顔で胸を張れる暗殺をしましょう,Perform an assassination you can do with a smile and pride.,Realicen un asesinato del que puedan estar orgullosos y sonreír.,0.0,0.0,0.0,0.0,1,1,11.0,10.0,0.8454315662384033,0.879729151725769,-0.15066812932491302,0.06889402121305466,0.5482068551811361,0.8206051198319436,0.6571661610414591,0.638548334951702,0.84558602839792,0.7213634123301892,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:19:56.33,ai,君たち　全員　それができる力を秘めた有能なアサシンだ,All of you are capable assassins with that potential.,"Ustedes, todos, son asesinos capaces con ese potencial.",0.0,0.0,0.0,0.0,1,1,3.0,2.6666666666666665,0.7644595503807068,0.6117149591445923,-0.04855145141482353,-0.05535402521491051,0.6026183047906958,0.7137141314712301,0.6470566354629095,0.5785314645162661,0.4476560284461508,0.52618129008822,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:01.70,ai,ターゲットである先生からのアドバイスです,"Advice from the target, your teacher.","Es un consejo del objetivo, el profesor.",0.0,0.0,0.0,0.0,1,1,6.0,7.0,0.9274691343307495,0.9274664521217346,-0.20993967354297638,-0.6365489363670349,0.5166248383401505,0.928902741463488,0.6815359995894855,0.2977906345139622,0.9164632597912186,0.5452596846248647,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard;model_discrepancy,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:model_discrepancy
0:20:06.30,ai,マッハ20で怒られてうねる触手で褒められた,"Scolded at Mach 20, praised by writhing tentacles.",Fui reprendidos por alguien a Mach 20 y elogiados por sus retorcidos tentáculos.,0.0,0.0,0.0,0.0,1,1,8.0,13.0,0.5321266055107117,0.543995201587677,-0.5996119379997253,-0.6251242756843567,0.3089933993268319,0.4070118980779828,0.34820079882729227,0.30330921126163485,0.34711014741712615,0.32082958572383136,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:11.48,ai,この異常な教育が　僕は　普通に　うれしかった,I was oddly genuinely happy for this abnormal education.,"Extrañamente, me gustó esta educación tan fuera de lo común.",0.0,0.0,0.0,0.0,1,1,2.25,2.5,0.9337295293807983,0.8086787462234497,0.14709602296352386,0.2578394114971161,0.7068663366621212,0.937167075842964,0.7989866323344583,0.7298166593565117,0.740095018441245,0.7339280029904051,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:16.28,ai,この異常な先生は僕らのことを　正面から見てくれたから,Because this abnormal teacher looked at us directly.,Porque este profesor anómalo nos miró de frente.,0.0,0.0,0.0,0.0,1,1,4.0,4.0,0.809662938117981,0.901995062828064,-0.08524900674819946,0.1468522995710373,0.5830645235310459,0.7733870288458176,0.6591935256569545,0.6762053607649272,0.878645001575912,0.7571812170893211,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:30.79,ai,あなたの…,Your…,Tu…,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.9627358913421631,0.9147995710372925,-0.2515629529953003,-0.18390046060085297,0.4944464535860086,0.9754583134508785,0.6868511975319566,0.5164382970235433,0.8976563005747046,0.6689254984440078,,,
0:20:33.32,ai,あなたの時間をくれるなら,If you would give your time—,"Si me das tu tiempo,",0.0,0.0,0.0,0.0,1,1,6.0,5.0,0.8333388566970825,0.975655734539032,0.04018578678369522,0.23947185277938843,0.6499007062901001,0.8046415593210817,0.7117970475024928,0.7209443798843654,0.9880115646228101,0.8277712537797433,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:36.30,ai,あの子たちを教えてあげて,teach those kids.,enséñales a esos chicos.,0.0,0.0,0.0,0.0,1,1,3.0,4.0,0.7814543843269348,0.8659271001815796,-0.1960708498954773,0.01503145694732666,0.5240146478647434,0.736148976130786,0.6088683791711604,0.6125305211204742,0.8250936420902428,0.6975557695083816,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:40.79,ai,なんて　すてきな触手…,What wonderful tentacles…,Qué tentáculo tan maravilloso…,0.0,0.0,1.0,1.0,1,1,1.5,2.0,0.6038254499435425,0.8617784976959229,0.1573619693517685,0.1700717657804489,0.712336403217657,0.5016613922836758,0.6280663988440646,0.6874213093060432,0.8189340675877945,0.7400264126187437,,length_ratio_extreme,SP:length_ratio_extreme
0:20:43.69,ai,この手なら　きっと　あなたはすてきな教師に…,"With these hands, surely you would be a wonderful teacher…","Con esta mano, seguro serías un gran profesor…",0.0,0.0,0.5,0.5,1,1,3.3333333333333335,2.6666666666666665,0.8610410094261169,0.9335755705833435,-0.03280885890126228,-0.127669095993042,0.611006525958933,0.8412111130559164,0.7030883607977264,0.5436003379658237,0.9255336805988669,0.696373675019041,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:20:50.99,ai,さて　問題です　渚君,"Now, question, Nagisa.","Ahora, pregunta: Nagisa.",0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.5786586403846741,0.6269068717956543,0.17738117277622223,-0.15926173329353333,0.7230033569479014,0.4684387397519543,0.6211775100695225,0.5283398065201514,0.4702119899132786,0.5050886798774024,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:20:53.80,ai,先生は　殺される気などみじんもない,Sensei has not the slightest intention of being killed.,El profesor no tiene intención alguna de dejarse matar.,0.0,0.0,0.0,0.0,1,1,4.5,4.5,0.47189223766326904,0.8690345883369446,-0.1073998510837555,0.06909087300300598,0.5712617546294322,0.32749663537523344,0.47375570692775265,0.6386434223893893,0.8297074379105518,0.7150690285978543,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:20:57.00,ai,皆さんと　来年　3月までエンジョイしてから,"He intends to enjoy time with you until March next year,","Disfrutará con ustedes hasta marzo del próximo año,",0.0,0.0,0.0,0.0,0,0,3.6666666666666665,2.6666666666666665,0.6862119436264038,0.8174542784690857,-0.12715592980384827,-0.2530294954776764,0.5607350032332764,0.6104196298556712,0.5806088538822344,0.4830461556675467,0.7531243565984957,0.5910774360399262,length_ratio_extreme;low_punc_jaccard;digits_mismatch,length_ratio_extreme;low_punc_jaccard;digits_mismatch,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:digits_mismatch;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:digits_mismatch
0:20:59.52,ai,地球を爆破です,then blow up the Earth.,y después destruirá la Tierra.,0.0,0.0,0.0,0.0,1,1,5.0,5.0,0.8371953964233398,0.8092626333236694,-0.5985440015792847,-0.25795891880989075,0.3095624343749382,0.8097325693277545,0.5096304883560647,0.4806650432882672,0.7409619359411155,0.5847838003494066,length_ratio_extreme;low_punc_jaccard;model_discrepancy,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:model_discrepancy;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:02.11,ai,それが嫌なら君たちは　どうしますか,"If you don't like that, what will you do?","Si no les gusta eso, ¿qué harán?",0.0,0.0,0.0,0.0,1,1,4.5,3.5,0.8773297071456909,0.8611650466918945,0.06776295602321625,-0.49528953433036804,0.6645948168424592,0.8627137887632136,0.743842405610761,0.3660246830447535,0.8180232555309686,0.5468241120392395,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:06.62,ai,暗殺なんて　したことないし,We've never done assassination before.,Nunca hemos asesinado antes.,0.0,0.0,0.0,0.0,1,1,2.5,2.0,0.7514157295227051,0.7618787884712219,0.043059591203927994,-0.13260746002197266,0.6514319729509379,0.6964950109054011,0.6694571881327231,0.5412149068656319,0.6706094922952884,0.5929727410374945,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:09.27,ai,僕らには　他に　すべきことがたくさんある,We have plenty of other things to do.,Tenemos muchas otras cosas que hacer.,0.0,0.0,0.0,0.0,1,1,2.6666666666666665,2.0,0.8946980237960815,0.9648216962814331,0.5668683052062988,0.6464032530784607,0.9305361509392064,0.885641667157458,0.912578357426507,0.9175088316403084,0.9719258909433538,0.9392756553615265,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:14.16,ai,けど　思った,But I thought—,Pero pensé:,0.0,0.0,0.0,0.0,1,1,1.5,1.0,0.8585136532783508,0.8920122385025024,0.38832440972328186,0.4078608453273773,0.8354015228746087,0.837874755504327,0.836390815926496,0.8022831263600732,0.8638231548478286,0.8268991377551753,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:16.69,ai,この先生なら　殺意さえも受け止めてくれるって,this teacher would accept even murderous intent.,que este profesor incluso aceptaría la intención de matarlo.,0.0,0.0,0.0,0.0,1,1,3.5,4.5,0.8080307245254517,0.8967586755752563,0.08711349964141846,-0.45377588272094727,0.6749054845076023,0.7712323471045618,0.7134362295463861,0.3860774687550619,0.8708703551693562,0.5799946233207796,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:21.23,ai,地球を爆破されるその前に　先生を殺します,"Before the Earth is destroyed, we'll kill Sensei.","Antes de que destruya la Tierra, mataremos al profesor.",0.0,0.0,0.0,0.0,1,1,4.0,4.5,0.6045086979866028,0.9240863919258118,-0.26391929388046265,0.0019174106419086456,0.48786254943644825,0.5025633465927619,0.49374286829897374,0.6061959022622785,0.9114447667754311,0.7282954480675394,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:27.44,ai,ならば　今　やってみなさい,Then try it now.,Entonces háganlo ahora.,0.0,0.0,0.0,0.0,1,1,1.3333333333333333,1.0,0.870785117149353,0.8176636695861816,0.4659026563167572,0.5727081894874573,0.8767380111124602,0.8540742892310094,0.8676725223598798,0.8819111123165141,0.7534352468779001,0.8305207661410685,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:29.37,ai,殺せた者から　今日は帰ってよし,Whoever succeeds in killing him may go home today.,Los que lo consigan pueden irse a casa hoy.,0.0,0.0,0.0,0.0,1,1,4.5,4.5,0.7240631580352783,0.6585515737533569,-0.235550194978714,-0.49073418974876404,0.5029786286798428,0.6603869386346498,0.5659419526617656,0.36822510014106097,0.5171959803028485,0.427813452205776,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:32.65,ai,んな簡単に…,It's not that easy…,No es tan fácil…,0.0,0.0,0.5,1.0,1,1,4.0,4.0,0.6604695320129395,0.731124758720398,0.011378031224012375,0.36643776297569275,0.6345508949558506,0.5764371262585353,0.6113053874769244,0.7822740892926068,0.6249479139310925,0.719343619148001,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:21:33.82,ai,殺せるわけねえだろ,There's no way we can kill him.,No hay forma de matarlo.,0.0,0.0,0.0,0.0,1,1,7.0,5.0,0.5697576999664307,0.7230793237686157,-0.617333710193634,-0.4838748276233673,0.29955059983065196,0.4566886269683237,0.36240581068572064,0.3715384516164771,0.6130025766370424,0.4681241016247032,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:35.93,ai,僕らは　殺し屋,We're assassins.,Somos asesinos.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.8503370881080627,0.9525400996208191,0.2555316090583801,0.4017404019832611,0.7646447284922807,0.8270808889667336,0.7896191926820618,0.7993267027723252,0.953690976920711,0.8610724124316795,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:37.89,ai,ターゲットは　先生,The target is Sensei.,El objetivo es el profesor.,0.0,0.0,0.0,0.0,1,1,2.0,2.5,0.32468533515930176,0.7843642830848694,0.18198567628860474,0.20599164068698883,0.7254568025159371,0.13316911202665152,0.48854172632022286,0.7047720728818128,0.7039944887551836,0.704461039231161,length_ratio_extreme;low_punc_jaccard;model_discrepancy,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:model_discrepancy;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:40.87,ai,ふきふき　ふきふき,"Wipe wipe, wipe wipe.","(Onomatopeya: frotar, frotar)",0.0,0.0,0.0,0.0,1,1,2.0,1.5,0.6381133198738098,0.5057774782180786,-0.7765234112739563,-1.0927867889404297,0.2147285847008685,0.5469247374876658,0.34760704581558743,0.07740915671331058,0.29036696336348766,0.16259227937338142,length_ratio_extreme;low_punc_jaccard,low_qe_mix;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_qe_mix;SP:low_punc_jaccard
0:21:42.55,ai,今　撃っても…,Even if you shoot now…,Aunque disparen ahora…,0.0,0.0,1.0,1.0,1,1,2.5,1.5,0.7498826384544373,0.8280530571937561,-0.2215578407049179,-0.006349358707666397,0.5104342597782037,0.694471180600594,0.5840490281071598,0.602202715735513,0.7688607322612118,0.6688659223457925,length_ratio_extreme,,EN:length_ratio_extreme
0:21:43.66,ai,表札と一緒に手入れされる…,you'll be groomed along with the nameplate…,serán arreglados junto con la placa de nombre…,0.0,0.0,0.5,1.0,1,1,7.0,8.0,0.6402224898338318,0.8126175999641418,-0.4293735921382904,-0.4485883414745331,0.3997025309498757,0.5497090483296201,0.4597051379017735,0.38858326260708054,0.7459431716817452,0.5315272262369464,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:21:46.04,ai,帰れねえ…,Can't go home…,No podemos volver a casa…,0.0,0.0,0.5,1.0,1,1,3.0,5.0,0.6627788543701172,0.6267035603523254,-0.040992386639118195,0.1298491358757019,0.6066460471786809,0.5794856578603178,0.5957818914513356,0.6679921396976077,0.46991012633711915,0.5887593343534123,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:21:48.14,ai,殺せない先生か…,A teacher you can't kill…,¿Un profesor al que no se le puede matar…?,0.0,0.0,0.5,0.3333333333333333,1,1,5.0,9.0,0.7716067433357239,0.8224526047706604,-0.4354945719242096,-0.8279141783714294,0.3964410521199835,0.7231491259057163,0.5271242816342767,0.20535342310169039,0.7605455456250512,0.4274302721110347,length_ratio_extreme,length_ratio_extreme;model_discrepancy,EN:length_ratio_extreme;SP:length_ratio_extreme;SP:model_discrepancy
0:21:50.84,ai,殺せない…　ころ…,Can't kill… die…,Imposible de matar…,0.0,0.0,0.5,1.0,1,1,1.5,1.5,0.8136245012283325,0.8202245831489563,-1.0806670188903809,-0.28699472546577454,0.052669899297279665,0.7786166800016319,0.3430486115790206,0.46663956525336814,0.7572375243770767,0.5828787489028515,model_discrepancy,,EN:model_discrepancy
0:21:54.23,ai,殺せんせーは,Koro-sensei is—,¡Koro-sensei es…!,0.0,0.0,0.0,0.0,1,1,2.0,2.0,0.22503149509429932,0.45065850019454956,-0.8166759014129639,-0.8474902510643005,0.193333889548128,0.001616286699824877,0.11664684840880674,0.1958973821238237,0.20852989827746166,0.2009503885852789,low_qe_mix;length_ratio_extreme;low_punc_jaccard,low_qe_mix;length_ratio_extreme;low_punc_jaccard,EN:low_qe_mix;EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_qe_mix;SP:length_ratio_extreme;SP:low_punc_jaccard
0:21:56.35,ai,殺せんせー,Koro-sensei.,¡Koro-sensei!,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.25008660554885864,0.46880900859832764,-0.44887304306030273,-0.5929333567619324,0.3893125201017816,0.034691485478146135,0.24746410625232737,0.31885873711502416,0.23547858983248962,0.28550667820201037,low_qe_mix;low_punc_jaccard,low_punc_jaccard,EN:low_qe_mix;EN:low_punc_jaccard;SP:low_punc_jaccard
0:21:59.85,ai,殺せんせーと　僕らの暗殺教室,Koro-sensei and our Assassination Classroom.,Y así es nuestra clase de asesinato.,0.0,0.0,0.0,0.0,1,1,2.5,3.5,0.7782639265060425,0.8004268407821655,-0.2177852839231491,-0.5515479445457458,0.5124444141176462,0.7319372594508198,0.6002415522509157,0.3388495779717133,0.7278431272252317,0.4944469976731206,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
